"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";RBwoO8Be;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;2;1;23.99;23.9900;5;2022044_vs_cell3;1;139;4;0;0;1;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 668,390,19.387125355114,19.493356178977";122;Completed;F14;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 32 PODS";mrmzxXBG;;;;Coffee;PEETS;;Non-target;;pack;1;1;23.99;23.9900;4;2022044_vs_cell3;1;139;2;0;0;1;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 296,390,19.334009943182,19.440240767045";113;Completed;F1;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;"KROGER FRENCH ROAST 12 PODS";Wrek5bJN;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;3;2022044_vs_cell3;1;139;2;0;0;1;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 873,286,14.766084517045,9.7732357954545";86;Completed;D21;4;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;"STARBUCKS BREAKFAST BLEND 32 PODS";PJjDNNrx;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell3;1;139;2;0;0;1;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 96,154,19.599587002841,19.652702414773";62;Completed;C1;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;" COMMUNITY COFFEE SIGNATURE BLEND DARK ROAST 12 PODS";NJLXM7JR;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;139;5;0;0;0;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 744,90,14.766084517045,9.9856974431818";NULL;Completed;A14;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1ZbYM3;zt550dtwh1t692b5;"MC CAFE PREMIUM ROAST 32 PODS";aBk1k6yM;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell3;1;139;2;0;0;1;0;20:07:19;21;Desktop;"2022-05-01 20:06:58";"x,y,width,height: 748,212,19.493356178977,19.546471590909";21;Completed;C15;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1Zolz3;p87xpcgka7rxfnvb;"FOLGERS CLASSIC ROAST 36 PODS";qJWX8LyW;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell3;1;144;2;0;0;1;0;21:14:09;80;Desktop;"2022-05-05 21:12:49";"x,y,width,height: 773,450,19.546471590909,19.599587002841";142;Completed;G15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1Zolz3;p87xpcgka7rxfnvb;"COMMUNITY COFFEE FRENCH VANILLA 12 PODS";NBxoDor0;;;;Coffee;"COMMUNITY COFFEE";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;144;1;0;0;1;0;21:14:09;80;Desktop;"2022-05-05 21:12:49";"x,y,width,height: 809,110,14.766084517045,9.93258203125";110;Completed;A16;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1Zolz3;p87xpcgka7rxfnvb;"FOLGERS MORNING CAFFE MILD 12 PODS";4rad9lyk;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;144;2;0;0;1;0;21:14:09;80;Desktop;"2022-05-05 21:12:49";"x,y,width,height: 513,465,14.978546164773,9.7732357954545";80;Completed;G11;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1Zolz3;p87xpcgka7rxfnvb;"DONUT SHOP MOCHA LATTE 10 PODS";qB4EXEJK;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;144;2;0;0;0;0;21:14:09;80;Desktop;"2022-05-05 21:12:49";"x,y,width,height: 608,346,14.819199928977,9.6670049715909";NULL;Completed;E16;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1b9Ol3;gm519j2sj8dj9tqb;"KROGER HAZELNUT CAPPUCCINO 12 PODS";wJZq16BY;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;1;2022044_vs_cell3;1;95;2;0;0;1;0;20:16:11;90;Desktop;"2022-05-05 20:14:41";"x,y,width,height: 867,326,15.031661576705,9.8263512073864";90;Completed;E23;3;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1bnNM3;qbe0sa2frwwph50k;"STARBUCKS BREAKFAST BLEND 32 PODS";PJjDNNrx;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell3;1;151;14;0;0;1;0;15:18:38;87;Desktop;"2022-05-02 15:17:11";"x,y,width,height: 96,154,19.599587002841,19.652702414773";141;Completed;C1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1bnNM3;qbe0sa2frwwph50k;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";Xr82vmJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;0;23.99;NULL;NULL;2022044_vs_cell3;1;151;4;0;0;1;1;15:18:38;87;Desktop;"2022-05-02 15:17:11";"x,y,width,height: 96,212,19.28089453125,19.334009943182";NULL;Completed;B1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"KROGER MEDIUM DARK ROAST 48 PODS";qB4Ej3JK;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell3;1;122;3;0;0;1;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 885,152,20.44943359375,20.661895241477";119;Completed;B15;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"CAFE BUSTELO COLOMBIA 12 PODS";qJXdn0JL;;;;Coffee;"CAFE BUSTELO ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;122;4;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 1093,446,14.872315340909,9.8263512073864";NULL;Completed;G21;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";nrV92Xy4;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;122;3;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 881,450,19.812048650568,19.599587002841";NULL;Completed;G17;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;122;3;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 96,450,19.546471590909,19.599587002841";NULL;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"STARBUCKS BREAKFAST BLEND 10 PODS";MJpYNOyK;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;122;5;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 175,148,15.509700284091,10.091928267045";NULL;Completed;C2;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"GREEN MOUNTAIN CLASSIC BLACK 12 PODS";nJMkwDrl;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell3;1;122;3;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 294,226,15.031661576705,9.7732357954545";NULL;Completed;E11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"KROGER FRENCH ROAST 12 PODS";wJZqL6BY;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell3;1;122;6;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 873,267,14.766084517045,9.8263512073864";NULL;Completed;D21;4;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1oQQyD;dz5dp20t76t4cbt7;"KROGER MEDIUM DARK ROAST 12 PODS";gB25jZr5;;;;Coffee;KROGER;;Non-target;;pack;1;NULL;4.29;NULL;NULL;2022044_vs_cell3;1;122;4;0;0;0;0;15:55:28;119;Desktop;"2022-05-02 15:53:29";"x,y,width,height: 967,148,15.137892400568,9.93258203125";NULL;Completed;B16;5;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"PEETS COFFEE FRENCH ROAST 10 PODS";lJbZgRJ7;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;5;2022044_vs_cell3;1;88;1;0;0;1;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 377,404,15.244123224432,9.8794666193182";87;Completed;F4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"STARBUCKS CARAMEL 10 PODS";4radYGyk;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;4;2022044_vs_cell3;1;88;2;0;0;1;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 261,385,15.084776988636,9.8263512073864";85;Completed;E5;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"DEATH WISH COFFEE CO DEATH CUPS PODS DARK ROAST 10 PODS";GBQK8Lyo;;;;Coffee;"DEATH WISH COFFEE CO";;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell3;1;88;3;0;0;0;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 227,110,15.509700284091,9.93258203125";NULL;Completed;A3;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"FOLGERS BLACK SILK DARK 12 PODS";RBwol8Be;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;88;1;0;0;1;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 578,446,14.978546164773,9.8263512073864";74;Completed;G12;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"STARBUCKS SUMATRA 10 PODS";aB64NAyk;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;88;2;0;0;1;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 241,326,15.031661576705,9.8263512073864";70;Completed;D3;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1xN8zk;t4b3fc480gyaea3j;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 10 PODS";8y0WpnJ1;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;1;88;1;0;0;1;0;15:25:13;67;Desktop;"2022-05-02 15:24:06";"x,y,width,height: 708,404,15.456584872159,9.93258203125";67;Completed;F15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zXpY3;5wjrxw91tgthavdg;"MC CAFE PREMIUM ROAST 12 PODS";VBPXD6Bo;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;81;3;0;0;1;0;21:00:47;75;Desktop;"2022-05-05 20:59:32";"x,y,width,height: 785,226,15.562815696023,10.145043678977";80;Completed;C16;3;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zXpY3;5wjrxw91tgthavdg;"DONUT SHOP WHITE CHOCOLATE VANILLA 12 PODS";ABgwE8B9;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;81;2;0;0;1;0;21:00:47;75;Desktop;"2022-05-05 20:59:32";"x,y,width,height: 682,266,15.031661576705,9.8794666193182";75;Completed;D15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 32 PODS";mrmzxXBG;;;;Coffee;PEETS;;Non-target;;pack;4;1;23.99;23.9900;1;2022044_vs_cell3;1;83;10;0;0;1;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 296,390,19.334009943182,19.440240767045";79;Completed;F1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"PEETS COFFEE FRENCH ROAST 10 PODS";VBPXjGBo;;;;Coffee;PEETS;;Non-target;;pack;2;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;83;4;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 377,384,15.244123224432,9.93258203125";NULL;Completed;F4;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"GEVALIA SIGNATURE BLEND 36 PODS";ey3VvWJ2;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;83;2;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 96,450,19.546471590909,19.599587002841";NULL;Completed;G1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"STARBUCKS BREAKFAST BLEND 32 PODS";PJjDNNrx;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell3;1;83;3;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 96,154,19.599587002841,19.652702414773";NULL;Completed;C1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"MC CAFE PREMIUM ROAST 32 PODS";aBk1k6yM;;;;Coffee;"MC CAFE";;Non-target;;pack;2;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;83;5;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 748,212,19.493356178977,19.546471590909";NULL;Completed;C15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"FOLGERS CLASSIC ROAST 36 PODS";qJWX8LyW;;;;Coffee;FOLGERS;;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;83;3;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 773,450,19.546471590909,19.599587002841";NULL;Completed;G15;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"DUNKIN DONUTS COLOMBIAN 10 PODS";NJLXbzJR;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;83;3;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 802,325,15.350354048295,9.93258203125";NULL;Completed;F20;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zYgN3;h6uchzctzdebj5wg;"PEETS COFFEE HOUSE BLEND DARK ROAST DECAF 10 PODS";VJYaDQJ5;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell3;1;83;3;0;0;0;0;20:24:20;79;Desktop;"2022-05-05 20:23:01";"x,y,width,height: 273,345,15.1910078125,9.93258203125";NULL;Completed;F6;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;0J1zmzQ3;dz2k9pfn0d0376py;"DONUT SHOP CLASSIC CAPPUCCINO 10 PODS";zJoVAqBM;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;45;9;0;0;1;0;14:56:53;32;Desktop;"2022-05-02 14:56:21";"x,y,width,height: 703,346,14.872315340909,9.6670049715909";32;Completed;E19;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4ARL3;0wjmxgv4a10kwdkc;"GREEN MOUNTAIN SUMATRA RESERVE 12 PODS";VBDOMEre;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;313;2;0;0;1;0;15:03:53;208;Desktop;"2022-05-02 15:00:25";"x,y,width,height: 545,267,14.925430752841,9.8263512073864";302;Completed;D11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4ARL3;0wjmxgv4a10kwdkc;"PEETS COFFEE HOUSE BLEND DARK ROAST 10 PODS";4rad4Gyk;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell3;1;313;3;0;0;1;0;15:03:53;208;Desktop;"2022-05-02 15:00:25";"x,y,width,height: 371,326,15.1910078125,9.93258203125";267;Completed;F5;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4ARL3;0wjmxgv4a10kwdkc;"DUNKIN DONUTS COLOMBIAN 10 PODS";xBlW3MrL;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;1;313;3;0;0;1;0;15:03:53;208;Desktop;"2022-05-02 15:00:25";"x,y,width,height: 802,345,15.350354048295,9.93258203125";208;Completed;F20;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4Qx63;shejftpen59vkfvf;"KROGER MEDIUM DARK ROAST 48 PODS";qB4Ej3JK;;;;Coffee;KROGER;;Non-target;;pack;2;1;14.99;14.9900;2;2022044_vs_cell3;1;82;9;0;0;1;0;21:07:41;53;Desktop;"2022-05-05 21:06:48";"x,y,width,height: 885,152,20.44943359375,20.661895241477";80;Completed;B15;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4Qx63;shejftpen59vkfvf;"FOLGERS CLASSIC ROAST 36 PODS";qJWX8LyW;;;;Coffee;FOLGERS;;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;82;4;0;0;0;0;21:07:41;53;Desktop;"2022-05-05 21:06:48";"x,y,width,height: 773,450,19.546471590909,19.599587002841";NULL;Completed;G15;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4Qx63;shejftpen59vkfvf;"MAXWELL HOUSE THE ORIGINAL ROAST 32 PODS";orE3LjJY;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;2;NULL;21.99;NULL;NULL;2022044_vs_cell3;1;82;7;0;0;0;0;21:07:41;53;Desktop;"2022-05-05 21:06:48";"x,y,width,height: 879,390,19.28089453125,19.493356178977";NULL;Completed;F23;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4Qx63;shejftpen59vkfvf;"KROGER DONUT SHOP BLEND 48 PODS";VJYagPJ5;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell3;1;82;2;0;0;1;0;21:07:41;53;Desktop;"2022-05-05 21:06:48";"x,y,width,height: 883,211,21.086818536932,20.130741122159";53;Completed;C17;2;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X4Qx63;shejftpen59vkfvf;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";RBwoO8Be;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell3;1;82;3;0;0;0;0;21:07:41;53;Desktop;"2022-05-05 21:06:48";"x,y,width,height: 668,390,19.387125355114,19.493356178977";NULL;Completed;F14;1;;;;3;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X5goyR;v4z2fe1bp6yb9unj;"GREEN MOUNTAIN COSTA RICA PARAISO 12 PODS";NBxoKor0;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell3;1;130;2;0;0;1;0;14:46:31;87;Desktop;"2022-05-02 14:45:04";"x,y,width,height: 498,206,15.615931107955,10.198159090909";122;Completed;C7;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X5goyR;v4z2fe1bp6yb9unj;"GREEN MOUNTAIN COLOMBIA SELECT 12 PODS";ly98DwJp;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;1;130;2;0;0;1;0;14:46:31;87;Desktop;"2022-05-02 14:45:04";"x,y,width,height: 571,226,16.253316051136,10.145043678977";120;Completed;C9;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X5goyR;v4z2fe1bp6yb9unj;"GREEN MOUNTAIN SUMATRA RESERVE 12 PODS";QJvZp4J6;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;1;130;3;0;0;1;0;14:46:31;87;Desktop;"2022-05-02 14:45:04";"x,y,width,height: 545,286,14.925430752841,9.7732357954545";106;Completed;D11;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X5goyR;v4z2fe1bp6yb9unj;"GREEN MOUNTAIN DARK MAGIC 12 PODS";orE3M9JY;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;130;2;0;0;1;0;14:46:31;87;Desktop;"2022-05-02 14:45:04";"x,y,width,height: 408,286,15.77527734375,9.7732357954545";87;Completed;D9;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X9995y;crna610ct6pvcazb;"STARBUCKS COFFEE PIKE PLACE ROAST 32 PODS";Xr82vmJ5;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell3;1;601;3;0;0;1;0;16:20:53;587;Desktop;"2022-05-02 16:11:06";"x,y,width,height: 96,212,19.28089453125,19.334009943182";597;Completed;B1;2;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13X9995y;crna610ct6pvcazb;"DONUT SHOP REGULAR MEDIUM ROAST 12 PODS";PJjDMNrx;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell3;1;601;2;0;0;1;0;16:20:53;587;Desktop;"2022-05-02 16:11:06";"x,y,width,height: 643,206,15.615931107955,10.145043678977";587;Completed;C12;1;;;;2;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XP1vr3;uxnxnjdt1w4uhysb;"GREEN MOUNTAIN CARAMEL VANILLA CREAM 12 PODS";dy1z2NrD;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;5;2022044_vs_cell3;2;97;3;0;0;1;0;14:28:13;44;Desktop;"2022-05-02 14:27:29";"x,y,width,height: 444,326,15.722161931818,9.7732357954545";95;Completed;D7;1;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XP1vr3;uxnxnjdt1w4uhysb;"KROGER MEDIUM DARK ROAST 48 PODS";qB4Ej3JK;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;4;2022044_vs_cell3;2;97;2;0;0;1;0;14:28:13;44;Desktop;"2022-05-02 14:27:29";"x,y,width,height: 885,152,20.44943359375,20.661895241477";81;Completed;B15;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XP1vr3;uxnxnjdt1w4uhysb;"MC CAFE PREMIUM ROAST 12 PODS";vBAO41y6;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell3;2;97;3;0;0;1;0;14:28:13;44;Desktop;"2022-05-02 14:27:29";"x,y,width,height: 785,206,15.562815696023,10.145043678977";74;Completed;C16;3;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XP1vr3;uxnxnjdt1w4uhysb;"GREEN MOUNTAIN BREAKFAST BLEND DECAF 12 PODS";VBPXM6Bo;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell3;2;97;2;0;0;1;0;14:28:13;44;Desktop;"2022-05-02 14:27:29";"x,y,width,height: 514,149,15.137892400568,9.93258203125";62;Completed;B7;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XP1vr3;uxnxnjdt1w4uhysb;"STARBUCKS BREAKFAST BLEND 10 PODS";MJpYNOyK;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell3;2;97;3;0;0;1;0;14:28:13;44;Desktop;"2022-05-02 14:27:29";"x,y,width,height: 175,148,15.509700284091,10.091928267045";44;Completed;C2;2;;;;4;;;;0;2022044_vs_cell3;NULL
;2022044_vs_cell3;13XPLb53;v6rab14eumvufcud;"EIGHT OCLOCK THE ORIGINAL MEDIUM ROAST COFFEE 32 PODS";nrV92Xy4;;;;Coffee;"EIGHT OCLOCK ";;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell3;1;91;3;0;0;1;0;11:22:49;59;Desktop;"2022-05-02 11:21:50";"x,y,width,height: 881,450,19.812048650568,19.599587002841";85;Completed;G17;2;;;;2;;;;0;2022044_vs_cell3;NULL
