"CDB ID";"SHELF SET";ID;"USER ID";SKU;"SKU ID";"PRODUCT DESCRIPTION 1";"PRODUCT DESCRIPTION 2";"PRODUCT DESCRIPTION 3";"PRODUCT CATEGORY";BRAND;SUBBRAND;PURPOSE;CLIENT;"UNIT OF MEASUREMENT";CONSIDERATIONS;QUANTITY;PRICE;"MONEY SPENT";"PURCHASE NUMBER";SHELF;"SHELF OPENED";"TIME SPENT ON SHELF";"TIME SPENT ON SKU";"ADDED TO BASKET";"DELETED FROM BASKET";"ADDED TO CART";"REMOVED FROM CART";"FIRST BUY";"TIME BEFORE FIRST BUY";DEVICE;"TEST START";COORDINATES;"TIME BEFORE PURCHASE";"SESSION STATUS";KPI1;KPI2;KPI3;KPI4;KPI5;"TIME TO LOAD";"AD VIDEO OPEN";"AD VIDEO CLOSED";"AD VIDEO DURATION";"PRODUCT ZOOMED";"SHELF ORDER";"INSTR TIME"
;2022044_vs_cell1;LyWbrXn3;322czes72yu7dy4y;"DUNKIN TURTLE LOVE 10 PODS";xBlWzVrL;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell1;1;89;4;0;0;0;0;20:58:09;75;Desktop;"2022-05-05 20:56:54";"x,y,width,height: 687,404,15.77527734375,9.9856974431818";NULL;Completed;;;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWbrXn3;322czes72yu7dy4y;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 10 PODS";GBQKoOyo;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell1;1;89;4;0;0;0;0;20:58:09;75;Desktop;"2022-05-05 20:56:54";"x,y,width,height: 622,404,15.456584872159,9.9856974431818";NULL;Completed;F15;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWbrXn3;322czes72yu7dy4y;"INTELLIGENTSIA HOUSE 10 PODS";2J5QxpJx;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;NULL;13.99;NULL;NULL;2022044_vs_cell1;1;89;2;0;0;0;0;20:58:09;75;Desktop;"2022-05-05 20:56:54";"x,y,width,height: 160,109,15.350354048295,9.9856974431818";NULL;Completed;A2;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWbvql3;avkztgj54d2uuq8e;"GREEN MOUNTAIN BLACK GRANITE 12 PODS";VJYa7XJ5;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;64;24;0;0;1;0;06:32:00;62;Desktop;"2022-05-02 06:30:58";"x,y,width,height: 545,168,15.1910078125,9.8263512073864";62;Completed;B9;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWm0G0J;yt3uwg9dr62gbn0j;"DONUT SHOP DECAF 32 PODS";aB64n9yk;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;0;2;0;0;1;0;09:00:13;9;Desktop;"2022-05-01 09:00:04";"x,y,width,height: 666,213,19.546471590909,19.758933238636";9;Completed;C13;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWmr8nJ;chbfj78s7qf7gxa7;"MAXWELL HOUSE THE ORIGINAL ROAST 32 PODS";ABgw0eB9;;;;Coffee;"MAXWELL HOUSE ";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;43;2;0;0;1;0;11:48:18;41;Desktop;"2022-05-02 11:47:37";"x,y,width,height: 886,389,19.28089453125,19.493356178977";41;Completed;F23;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWpgjpk;mh57cbgvxwjtp29z;"DUNKIN ORIGINAL BLEND MEDIUM ROAST 32 PODS";orE35qJY;;;;Coffee;"DUNKIN DONUTS ";;Non-target;;pack;1;1;23.99;23.9900;2;2022044_vs_cell1;1;31;3;0;0;1;0;20:50:31;22;Desktop;"2022-05-05 20:50:09";"x,y,width,height: 584,389,19.440240767045,19.493356178977";27;Completed;F14;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWpgjpk;mh57cbgvxwjtp29z;"MC CAFE PREMIUM ROAST 32 PODS";lJbZoNJ7;;;;Coffee;"MC CAFE";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;31;3;0;0;1;0;20:50:31;22;Desktop;"2022-05-05 20:50:09";"x,y,width,height: 739,213,19.493356178977,19.599587002841";22;Completed;C15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWpnKVk;1wz36mzdhfkf7xwh;"GREEN MOUNTAIN FRENCH VANILLA 12 PODS";qJWXa7yW;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell1;1;165;3;0;0;1;0;14:32:55;66;Desktop;"2022-05-02 14:31:49";"x,y,width,height: 606,286,15.615931107955,9.7732357954545";163;Completed;D13;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWpnKVk;1wz36mzdhfkf7xwh;"DONUT SHOP WHITE CHOCOLATE VANILLA 12 PODS";GBQKOOyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;1;8.99;8.9900;2;2022044_vs_cell1;1;165;5;0;0;1;0;14:32:55;66;Desktop;"2022-05-02 14:31:49";"x,y,width,height: 672,266,15.031661576705,9.8263512073864";80;Completed;D15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWpnKVk;1wz36mzdhfkf7xwh;"FOLGERS CLASSIC ROAST 36 PODS";dy1zK8rD;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;1;165;4;0;0;1;0;14:32:55;66;Desktop;"2022-05-02 14:31:49";"x,y,width,height: 773,450,19.493356178977,19.546471590909";66;Completed;G15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWr1R3q;sh4dh5c757uaddcd;"DONUT SHOP DARK 12 PODS";qJWXzYyW;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;2;8.99;17.9800;1;2022044_vs_cell1;1;607;2;1;0;1;0;17:13:47;515;Desktop;"2022-05-02 17:05:12";"x,y,width,height: 691,148,15.562815696023,10.198159090909";515;Completed;B12;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;LyWr1R3q;sh4dh5c757uaddcd;"DONUT SHOP DECAF 32 PODS";aB64n9yk;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;607;2;0;0;0;0;17:13:47;515;Desktop;"2022-05-02 17:05:12";"x,y,width,height: 666,213,19.546471590909,19.758933238636";NULL;Completed;C13;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"DONUT SHOP DARK 12 PODS";qJWXzYyW;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell1;1;232;2;0;0;1;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 691,148,15.562815696023,10.198159090909";213;Completed;B12;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"KRISPY KREME CLASSIC MEDIUM ROAST 12 PODS";vBAOely6;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;232;5;0;0;0;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 376,403,16.147085227273,10.145043678977";NULL;Completed;F8;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"FOLGERS CLASSIC ROAST 12 PODS";0Jzobvy3;;;;Coffee;FOLGERS;;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;232;8;0;0;1;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 812,446,15.1910078125,9.7732357954545";174;Completed;G16;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"CARIBOU COFFEE MEDIUM ROAST CARIBOU BLEND 32 PODS";dy1zN5rD;;;;Coffee;"CARIBOU ";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;232;6;0;0;0;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 477,389,19.599587002841,19.493356178977";NULL;Completed;F11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"KRISPY KREME CLASSIC MEDIUM ROAST 12 PODS";VJYaxYJ5;;;;Coffee;"KRISPY KREME ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;232;10;0;0;0;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 376,383,16.147085227273,10.091928267045";NULL;Completed;F8;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"GREEN MOUNTAIN SUMATRA RESERVE 32 PODS";8y0WKAJ1;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;232;3;0;0;0;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 494,271,19.387125355114,19.599587002841";NULL;Completed;D10;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85XVGJ;yf8ujxd36s5z6z62;"GREEN MOUNTAIN FRENCH VANILLA 32 PODS";dy1zR5rD;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;232;5;0;0;0;0;14:45:19;174;Desktop;"2022-05-02 14:42:25";"x,y,width,height: 567,271,19.493356178977,19.599587002841";NULL;Completed;D12;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"INTELLIGENTSIA HOUSE 10 PODS";nrV9nXy4;;;;Coffee;INTELLIGENTSIA;;Non-target;;pack;1;1;13.99;13.9900;6;2022044_vs_cell1;1;205;28;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 160,90,15.350354048295,9.9856974431818";200;Completed;A2;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"GEVALIA CAPPUCCINO 12 PODS";kBKX9PJR;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;5;2022044_vs_cell1;1;205;13;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 277,465,15.244123224432,9.8794666193182";162;Completed;G5;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 12 PODS";kBKXDKJR;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;4;2022044_vs_cell1;1;205;21;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 960,89,15.297238636364,10.091928267045";145;Completed;A20;5;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"GREEN MOUNTAIN DARK MAGIC 12 PODS";RBwoXaBe;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;3;2022044_vs_cell1;1;205;21;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 424,267,15.722161931818,9.7732357954545";118;Completed;D9;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"KROGER MEDIUM DARK ROAST 48 PODS";GBQKa7yo;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;2;2022044_vs_cell1;1;205;23;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 885,152,20.44943359375,20.661895241477";93;Completed;B15;2;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk85m4eJ;qyu7vgs0fx94q7h8;"NEWMANS OWN ORGANIC SPECIAL DECAF K CUP 12 PODS";orE3z2JY;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;205;17;0;0;1;0;08:07:01;66;Desktop;"2022-04-30 08:05:55";"x,y,width,height: 544,89,15.403469460227,10.091928267045";66;Completed;A9;1;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8BgPN3;yxutbr05myz8ktjw;"GEVALIA COLOMBIA MEDIUM 12 PODS";Wrek7XJN;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;1;8.99;8.9900;4;2022044_vs_cell1;2;301;6;0;0;1;0;18:51:39;116;Desktop;"2022-04-30 18:49:43";"x,y,width,height: 210,445,15.297238636364,9.9856974431818";294;Completed;G3;1;;;;4;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8BgPN3;yxutbr05myz8ktjw;"NEWMANS OWN ORGANIC SPECIAL K CUP 32 PODS";2J5QxWJx;;;;Coffee;"NEWMANS OWN ORGANIC";;Non-target;;pack;1;1;21.99;21.9900;3;2022044_vs_cell1;2;301;8;0;0;1;0;18:51:39;116;Desktop;"2022-04-30 18:49:43";"x,y,width,height: 461,94,19.918279474432,20.077625710227";228;Completed;A8;2;;;;4;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8BgPN3;yxutbr05myz8ktjw;"PEETS COFFEE DOMINGO MEDIUM ROAST 10 PODS";mrmzjbBG;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;2;2022044_vs_cell1;2;301;7;0;0;1;0;18:51:39;116;Desktop;"2022-04-30 18:49:43";"x,y,width,height: 207,404,15.244123224432,9.9856974431818";146;Completed;F3;1;;;;4;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8BgPN3;yxutbr05myz8ktjw;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;1;2022044_vs_cell1;2;301;19;0;0;1;0;18:51:39;116;Desktop;"2022-04-30 18:49:43";"x,y,width,height: 593,213,19.546471590909,19.758933238636";116;Completed;C11;1;;;;4;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8E95GJ;kdx76sfakfruvt04;"KROGER KEURIG PREMIUM BLEND MEDIUM ROAST 48 PODS";wJZqaGBY;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;2;2022044_vs_cell1;1;212;2;0;0;1;0;05:02:45;165;Desktop;"2022-05-06 05:00:00";"x,y,width,height: 876,94,20.290087357955,20.44943359375";206;Completed;A18;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8E95GJ;kdx76sfakfruvt04;"KROGER DONUT SHOP BLEND 48 PODS";AyqQdlyo;;;;Coffee;KROGER;;Non-target;;pack;1;1;14.99;14.9900;1;2022044_vs_cell1;1;212;4;0;0;1;0;05:02:45;165;Desktop;"2022-05-06 05:00:00";"x,y,width,height: 878,212,21.086818536932,20.130741122159";165;Completed;C17;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"GEVALIA MAJESTIC ROAST 12 PODS";vrGO9MrD;;;;Coffee;"GEVALIA ";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 310,445,15.244123224432,10.038812855114";NULL;Closed;G6;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"PEETS COFFEE DOMINGO MEDIUM ROAST 10 PODS";LJNXmkrv;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell1;1;0;1;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 207,384,15.244123224432,9.93258203125";NULL;Closed;F3;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"PEETS COFFEE DARK ROAST MAJOR DICKASONS BLEND 32 PODS";PJjDjWrx;;;;Coffee;PEETS;;Non-target;;pack;1;NULL;23.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 96,390,19.387125355114,19.440240767045";NULL;Closed;F1;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"DONUT SHOP SUNDAE FUNDAE LATTE 10 PODS";xBlWlWrL;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 776,326,15.244123224432,9.7732357954545";NULL;Closed;E20;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"DONUT SHOP MOCHA LATTE 10 PODS";qJWXW7yW;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 651,346,14.819199928977,9.7201203835227";NULL;Closed;E16;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"DONUT SHOP VANILLA LATTE 10 PODS";2J5QnxJx;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 682,346,14.872315340909,9.7201203835227";NULL;Closed;E17;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"DONUT SHOP CARAMEL LATTE 10 PODS";GBQKbOyo;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 713,346,14.766084517045,9.7201203835227";NULL;Closed;;;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"DONUT SHOP CLASSIC CAPPUCCINO 10 PODS";orE3YqJY;;;;Coffee;"DONUT SHOP";;Specialty;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 745,346,14.872315340909,9.7201203835227";NULL;Closed;E19;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"MC CAFE PREMIUM ROAST 32 PODS";lJbZoNJ7;;;;Coffee;"MC CAFE";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 739,213,19.493356178977,19.599587002841";NULL;Closed;C15;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"TULLYS COFFEE ITALIAN RST KCUP 12 PODS";ABgwmAB9;;;;Coffee;"TULLYS COFFEE";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 611,109,15.615931107955,10.198159090909";NULL;Closed;A11;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"GREEN MOUNTAIN COLOMBIA SELECT 32 PODS";PJjDQerx;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;21.99;NULL;NULL;2022044_vs_cell1;1;0;5;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 486,213,20.396318181818,19.652702414773";NULL;Closed;;;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"VITACUP INFUSED COFFEE GENIUS 10 PODS";dy1z1ZrD;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 392,90,15.403469460227,9.93258203125";NULL;Closed;A6;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Ej0VJ;;"VITACUP INFUSED COFFEE SLIM 10 PODS";QJvZKMJ6;;;;Coffee;VITACUP;;Non-target;;pack;1;NULL;10.99;NULL;NULL;2022044_vs_cell1;1;0;2;0;0;0;0;01:00:00;NULL;Desktop;"2022-04-28 14:41:08";"x,y,width,height: 358,90,15.722161931818,9.93258203125";NULL;Closed;A5;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Kp8By;4g03we5tn3vgmcu1;"TULLYS COFFEE HAWAIIAN BLEND K CUP 12 PODS";byn5gWJM;;;;Coffee;"TULLYS COFFEE";;Non-target;;pack;1;1;8.99;8.9900;2;2022044_vs_cell1;1;217;5;0;0;1;0;14:38:05;180;Desktop;"2022-05-02 14:35:05";"x,y,width,height: 679,89,15.828392755682,10.198159090909";205;Completed;A12;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Kp8By;4g03we5tn3vgmcu1;"STARBUCKS HAZELNUT 10 PODS";PJjDGWrx;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell1;1;217;7;0;0;1;0;14:38:05;180;Desktop;"2022-05-02 14:35:05";"x,y,width,height: 334,326,15.244123224432,9.7732357954545";180;Completed;E6;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Kp8By;4g03we5tn3vgmcu1;"STARBUCKS SUMATRA 10 PODS";QJvZ1MJ6;;;;Coffee;STARBUCKS;;Non-target;;pack;1;NULL;9.99;NULL;NULL;2022044_vs_cell1;1;217;6;0;0;0;0;14:38:05;180;Desktop;"2022-05-02 14:35:05";"x,y,width,height: 209,267,15.031661576705,9.7732357954545";NULL;Completed;D3;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8Kp8By;4g03we5tn3vgmcu1;"GREEN MOUNTAIN COLOMBIA SELECT 12 PODS";LJNXlvrv;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;NULL;8.99;NULL;NULL;2022044_vs_cell1;1;217;4;0;0;0;0;14:38:05;180;Desktop;"2022-05-02 14:35:05";"x,y,width,height: 526,207,16.200200639205,10.145043678977";NULL;Completed;C9;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8g2dey;gxz5vskn5fpcypad;"STARBUCKS VERONA CAFFE 32 PODS";Wrekx2JN;;;;Coffee;STARBUCKS;;Non-target;;pack;1;1;23.99;23.9900;1;2022044_vs_cell1;1;36;3;0;0;1;0;21:05:04;30;Desktop;"2022-05-05 21:04:34";"x,y,width,height: 96,331,19.599587002841,19.758933238636";30;Completed;E1;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8gpnMy;6yh7vyenawbmnsw8;"DONUT SHOP REGULAR MEDIUM ROAST 32 PODS";aBk1E0yM;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;4;2022044_vs_cell1;1;94;2;0;0;1;0;20:45:39;59;Desktop;"2022-05-05 20:44:40";"x,y,width,height: 593,213,19.546471590909,19.758933238636";93;Completed;C11;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8gpnMy;6yh7vyenawbmnsw8;"GREEN MOUNTAN NANTUCKET BLEND 32 PODS";MJpYj5yK;;;;Coffee;"GREEN MOUNTAN";;Non-target;;pack;2;1;21.99;21.9900;3;2022044_vs_cell1;1;94;7;0;0;1;0;20:45:39;59;Desktop;"2022-05-05 20:44:40";"x,y,width,height: 307,212,19.599587002841,19.705817826705";77;Completed;C5;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8gpnMy;6yh7vyenawbmnsw8;"GREEN MOUNTAIN BREAKFAST BLEND 32 PODS";aBk140yM;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell1;1;94;1;0;0;1;0;20:45:39;59;Desktop;"2022-05-05 20:44:40";"x,y,width,height: 302,154,20.183856534091,19.387125355114";64;Completed;B5;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8gpnMy;6yh7vyenawbmnsw8;"PEETS COFFEE HOUSE BLEND DARK ROAST 10 PODS";lJbZvDJ7;;;;Coffee;PEETS;;Non-target;;pack;1;1;9.99;9.9900;1;2022044_vs_cell1;1;94;2;0;0;1;0;20:45:39;59;Desktop;"2022-05-05 20:44:40";"x,y,width,height: 271,384,15.1910078125,9.93258203125";59;Completed;F5;1;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8lN8nk;zv4a3enz9k9bauhg;"DONUT SHOP DARK 32 PODS";VBDOe6re;;;;Coffee;"DONUT SHOP";;Non-target;;pack;1;1;21.99;21.9900;2;2022044_vs_cell1;1;0;5;0;0;1;0;16:22:22;51;Desktop;"2022-05-02 16:21:31";"x,y,width,height: 611,154,19.971394886364,19.387125355114";63;Completed;B11;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8lN8nk;zv4a3enz9k9bauhg;"GREEN MOUNTAIN BREAKFAST BLEND DECAF 12 PODS";AyqQnlyo;;;;Coffee;"GREEN MOUNTAIN";;Non-target;;pack;1;1;8.99;8.9900;1;2022044_vs_cell1;1;0;5;0;0;1;0;16:22:22;51;Desktop;"2022-05-02 16:21:31";"x,y,width,height: 449,149,15.137892400568,9.9856974431818";51;Completed;B7;2;;;;2;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8q9jaJ;vxsy4fw248usf3e1;"KROGER FRENCH ROAST 12 PODS";ey3Vl4J2;;;;Coffee;KROGER;;Non-target;;pack;1;1;4.29;4.2900;1;2022044_vs_cell1;1;30;2;0;0;1;0;15:45:49;28;Desktop;"2022-05-02 15:45:21";"x,y,width,height: 867,267,14.766084517045,9.7732357954545";28;Completed;D21;4;;;;3;;;;0;2022044_vs_cell1;NULL
;2022044_vs_cell1;Mk8qDGGJ;v4e9td7uqdywp8s4;"GREEN MOUNTAIN CLASSIC BLACK 12 PODS";AyqQ7myo;;;;Coffee;"GREEN MOUNTAIN ";;BOI;;pack;1;1;8.99;8.9900;2;2022044_vs_cell1;1;19;2;0;0;1;0;15:30:53;11;Desktop;"2022-04-29 15:30:42";"x,y,width,height: 493,326,15.031661576705,9.7732357954545";15;Completed;E11;1;;;;2;;;;0;2022044_vs_cell1;NULL
